ZIP,LOT AREA MEASUREMENT,lat,lng
70817,0.06,30.35635,-90.99045
70810,0.02,30.35636,-91.12165
70810,6.52,30.35636,-91.10142
70820,0.18,30.35636,-91.13444
70817,0.16,30.35636,-90.96407
70810,0.06,30.35636,-91.11443
70817,0.16,30.35636,-90.98849
70810,0.21,30.35636,-91.12403
70820,0.2,30.35637,-91.13541
70810,0.29,30.35637,-91.0573
70810,1.1,30.35637,-91.05807
70817,0.15,30.35637,-90.99849
70820,0.19,30.35638,-91.13406
70820,0.27,30.35638,-91.13854
70810,0.86,30.35638,-91.06529
70810,0.34,30.35638,-91.08139
70817,0.16,30.35638,-90.98103
70817,0.17,30.35638,-90.96492
70817,0.19,30.35638,-90.98307
70810,0.19,30.35638,-91.12323
70817,0.19,30.35638,-90.98694
70820,0.39,30.35638,-91.13253
70820,0.19,30.35638,-91.13854
70810,0.22,30.35638,-91.0684
70810,0.13,30.35638,-91.07937
70810,0.35,30.35638,-91.08074
70817,0.06,30.35638,-90.98997
70820,21.01,30.35639,-91.22274
70810,0.02,30.35639,-91.12146
70810,0.27,30.35639,-91.08897
70810,0.3,30.35639,-91.08336
70810,0.06,30.35639,-91.11449
70810,0.47,30.35639,-91.09281
70817,0.09,30.3564,-90.99196
70820,0.19,30.3564,-91.13742
70810,1.52,30.3564,-91.04669
70820,0.19,30.3564,-91.13742
70810,0.02,30.3564,-91.12163
70820,0.19,30.3564,-91.13742
70810,0.23,30.3564,-91.12285
70817,0.17,30.3564,-90.96511
70810,0.48,30.3564,-91.09728
70820,0.19,30.3564,-91.13742
70810,0.2,30.3564,-91.12455
70810,0.46,30.3564,-91.08586
70817,0.13,30.3564,-90.99519
70820,0.19,30.3564,-91.13742
70817,0.08,30.3564,-90.99326
70810,0.21,30.35641,-91.07623
70817,0.2,30.35641,-90.98557
70817,0.09,30.35641,-90.99147
70810,0.1,30.35641,-91.11246
70817,0.18,30.35641,-91.00094
70820,0.16,30.35641,-91.13937
70817,0.18,30.35641,-91.00007
70810,0.1,30.35641,-91.11197
70810,0.79,30.35641,-91.07085
70817,0.06,30.35641,-90.9905
70817,0.17,30.35642,-90.99681
70810,0.2,30.35642,-91.06904
70810,0.3,30.35642,-91.06272
70810,0.92,30.35642,-91.08649
70820,0.16,30.35642,-91.13934
70810,0.22,30.35642,-91.07567
70817,0.18,30.35642,-90.96189
70810,1.09,30.35642,-91.05185
70817,0.14,30.35643,-90.99423
70817,0.17,30.35643,-90.96529
70809,1.89,30.35644,-91.02485
70817,0.18,30.35644,-90.99587
70817,1.25,30.35644,-90.97581
70810,0.12,30.35644,-91.11321
70817,0.16,30.35644,-90.98935
70820,0.12,30.35644,-91.1362
70810,0.17,30.35644,-91.07836
70817,0.06,30.35644,-90.99002
70810,2.03,30.35645,-91.0562
70817,0.25,30.35645,-90.98745
70810,0.34,30.35645,-91.11416
70810,0.2,30.35645,-91.07673
70810,0.02,30.35645,-91.1216
70810,0.22,30.35645,-91.12104
70810,0.13,30.35645,-91.0788
70817,0.29,30.35645,-90.9858
70820,0.22,30.35646,-91.13467
70810,0.21,30.35646,-91.11763
70817,0.08,30.35646,-90.99331
70810,0.27,30.35646,-91.09013
70810,0.21,30.35646,-91.12019
70817,0.25,30.35646,-90.96554
70810,0.15,30.35646,-91.07265
70817,0.2,30.35646,-90.99908
70810,0.7,30.35647,-91.08747
70810,0.22,30.35647,-91.07726
70817,0.23,30.35647,-90.98331
70820,0.2,30.35647,-91.13154
70810,0.14,30.35647,-91.07227
70810,0.31,30.35647,-91.09125
70810,0.22,30.35647,-91.12102
70817,0.18,30.35647,-90.99834
70810,0.3,30.35647,-91.091
70817,0.85,30.35648,-90.91939
70817,0.19,30.35648,-91.00185
70810,0.16,30.35648,-91.07171
70817,0.13,30.35648,-90.99506
70817,0.19,30.35649,-90.99742
70817,0.21,30.35649,-90.96077
70820,0.1,30.35649,-91.13578
70817,0.18,30.35649,-90.99992
70817,0.09,30.35649,-90.99203
70820,0.16,30.35649,-91.13924
70810,0.19,30.3565,-91.07772
70817,0.09,30.3565,-90.99154
70810,0.43,30.3565,-91.0976
70820,0.16,30.3565,-91.13921
70820,0.18,30.3565,-91.13398
70810,0.06,30.3565,-91.11377
70817,0.18,30.3565,-91.00078
70817,0.17,30.3565,-90.99668
70817,2.08,30.3565,-90.97872
70817,0.06,30.3565,-90.99007
70810,0.15,30.35651,-91.07316
70817,12.01,30.35651,-90.9351
70810,0.34,30.35651,-91.08452
70810,0.1,30.35651,-91.11242
70817,0.27,30.35651,-90.9941
70817,0.15,30.35652,-90.96404
70817,0.17,30.35652,-90.98039
70820,0.12,30.35652,-91.13637
70817,0.17,30.35652,-90.98807
70810,0.2,30.35652,-91.12393
70810,0.28,30.35652,-91.08873
70810,0.02,30.35652,-91.12217
70820,0.19,30.35653,-91.13438
70810,0.1,30.35653,-91.11316
70817,0.25,30.35653,-90.98356
70810,0.28,30.35653,-91.08195
70817,0.16,30.35653,-90.99577
70810,0.1,30.35653,-91.11189
70810,0.25,30.35653,-91.09654
70817,0.09,30.35653,-90.99337
70810,0.23,30.35653,-91.12313
70810,0.12,30.35654,-91.07933
70810,0.02,30.35654,-91.12212
70810,0.99,30.35654,-91.06758
70817,0.16,30.35654,-90.98852
70809,1.16,30.35654,-91.00497
70810,0.02,30.35655,-91.12207
70820,0.2,30.35655,-91.13539
70820,0.16,30.35655,-91.1391
70817,0.17,30.35655,-90.981
70810,0.2,30.35655,-91.11685
70810,0.22,30.35655,-91.1178
70810,0.39,30.35656,-91.09409
70810,0.06,30.35656,-91.11385
70810,0.06,30.35656,-91.1139
70810,0.32,30.35656,-91.09077
70810,0.05,30.35656,-91.11508
70810,0.96,30.35656,-91.0665
70810,0.12,30.35656,-91.07873
70810,0.22,30.35657,-91.06832
70820,0.16,30.35657,-91.13907
70817,0.06,30.35657,-90.99286
70817,0.14,30.35657,-90.99494
70810,2,30.35657,-91.10749
70820,0.42,30.35657,-91.13294
70810,0.29,30.35657,-91.05723
70810,0.02,30.35657,-91.12205
70810,0.84,30.35657,-91.07001
70817,0.2,30.35658,-90.96186
70810,0.31,30.35658,-91.08329
70810,0.21,30.35658,-91.06894
70817,0.18,30.35658,-91.00062
70810,0.16,30.35658,-91.07828
70810,0.02,30.35658,-91.12197
70810,0.06,30.35658,-91.11397
70817,0.09,30.35658,-90.99211
70810,0.76,30.35658,-91.11478
70810,0.76,30.35658,-91.11478
70810,0.29,30.35659,-91.08847
70810,0.02,30.35659,-91.12192
70817,0.09,30.35659,-90.99162
70817,0.17,30.35659,-90.99897
70820,0.12,30.35659,-91.13654
70810,0.21,30.35659,-91.07557
70820,0.21,30.35659,-91.13146
70817,0.19,30.35659,-91.00196
70809,12.87,30.35659,-91.01482
70810,0.22,30.35659,-91.12095
70820,0.22,30.3566,-91.12501
70810,0.22,30.3566,-91.11795
70820,0.2,30.3566,-91.12501
70810,0.2,30.3566,-91.07606
70817,0.17,30.3566,-90.99816
70810,0.42,30.3566,-91.09343
70817,0.13,30.3566,-90.99258
70810,0.21,30.3566,-91.1201
70810,0.29,30.3566,-91.08383
70817,0.09,30.3566,-90.99343
70810,0.15,30.35661,-91.07221
70817,0.17,30.35661,-90.9956
70817,0.17,30.35661,-90.99722
70820,0.36,30.35661,-91.13236
70810,0.45,30.35661,-91.09185
70810,0.46,30.35661,-91.08723
70810,0.29,30.35661,-91.08993
70817,0.22,30.35661,-90.99975
70810,0.22,30.35661,-91.12093
70810,0.1,30.35662,-91.11239
70810,0.22,30.35662,-91.06323
70810,0.39,30.35662,-91.08121
70810,0.25,30.35662,-91.06323
70817,0.27,30.35662,-90.98389
70820,0.19,30.35662,-91.1339
70810,0.1,30.35662,-91.11184
70817,0.17,30.35662,-90.9965
70810,0.15,30.35662,-91.07259
70810,0.78,30.35663,-91.05252
70817,1.69,30.35663,-90.9633
70817,0.19,30.35663,-90.99802
70820,0.17,30.35663,-91.13896
70809,0.03,30.35663,-91.00798
70810,0.02,30.35663,-91.11739
70817,0.28,30.35663,-90.98735
70817,0.05,30.35663,-90.99291
70810,0.2,30.35663,-91.1244
70810,0.19,30.35663,-91.1244
70810,3.47,30.35664,-91.04568
70810,0.13,30.35664,-91.1131
70817,0.19,30.35664,-90.96074
70810,0.19,30.35664,-91.11704
70820,0.1,30.35664,-91.13568
70810,0.06,30.35664,-91.1141
70810,0.14,30.35664,-91.07162
70810,0.21,30.35665,-91.07657
70820,0.2,30.35665,-91.12595
70820,0.2,30.35665,-91.12595
70810,0.23,30.35665,-91.12385
70820,0.17,30.35665,-91.13894
70820,0.19,30.35665,-91.1343
70817,0.27,30.35665,-90.98608
70810,0.94,30.35665,-91.11911
70810,0.12,30.35666,-91.07926
70817,0.18,30.35666,-90.96448
70817,0.22,30.35666,-91.0014
70810,0.3,30.35666,-91.08232
70810,0.4,30.35666,-91.08497
70820,0.2,30.35666,-91.13532
70817,0.08,30.35666,-90.99348
70810,0.22,30.35666,-91.07766
70810,0.06,30.35667,-91.11416
70810,0.37,30.35667,-91.08699
70817,0.09,30.35667,-90.99219
70817,0.14,30.35667,-90.99483
70810,0.22,30.35667,-91.06822
70820,0.12,30.35667,-91.13671
70809,2.31,30.35667,-91.00708
70810,0.28,30.35668,-91.08175
70817,0.58,30.35668,-90.99124
70810,0.22,30.35668,-91.11815
70817,0.1,30.35668,-90.9917
70810,0.16,30.35668,-91.07306
70820,0.19,30.35668,-91.13778
70810,0.32,30.35668,-91.0861
70817,0.18,30.35668,-91.00048
70820,0.19,30.35668,-91.13778
70817,0.17,30.35668,-90.96467
70810,0.13,30.35668,-91.07867
70810,0.24,30.35668,-91.12234
70817,0.05,30.35669,-90.99296
70817,0.29,30.35669,-90.98409
70817,0.17,30.35669,-90.99882
70810,0.2,30.35669,-91.07711
70810,0.29,30.35669,-91.08824
70817,0.17,30.35669,-90.9971
70810,3.65,30.35669,-91.0736
70817,4.17,30.35669,-90.9771
70810,1.33,30.35669,-91.10842
70817,0.17,30.35669,-90.99637
70817,0.23,30.3567,-90.98813
70810,0.5,30.3567,-91.09818
70810,0.1,30.3567,-91.11175
70817,0.17,30.3567,-90.98037
70810,0.06,30.3567,-91.11423
70817,0.17,30.3567,-90.98093
70810,0.28,30.3567,-91.09675
70817,0.19,30.3567,-90.99543
70820,0.19,30.3567,-91.13883
70810,0.1,30.35671,-91.11229
70817,0.2,30.35671,-91.00208
70810,0.47,30.35671,-91.09253
70817,0.27,30.35671,-90.98666
70817,0.22,30.35671,-90.96401
70817,0.17,30.35671,-90.96486
70810,1.31,30.35671,-91.04706
70817,3.17,30.35671,-90.96242
70810,1.31,30.35671,-91.04706
70810,1.11,30.35671,-91.06432
70817,0.17,30.35672,-90.98854
70810,6.36,30.35672,-91.0539
70817,0.08,30.35672,-90.99353
70810,0.34,30.35672,-91.08529
70810,2.55,30.35673,-91.10982
70817,0.19,30.35673,-91.00126
70817,0.18,30.35673,-90.96183
70810,2.55,30.35673,-91.10982
70810,2.55,30.35673,-91.10982
70810,2.55,30.35673,-91.10982
70810,0.18,30.35673,-91.07819
70810,2.55,30.35673,-91.10982
70810,0.06,30.35673,-91.11429
70810,2.55,30.35673,-91.10982
70820,0.19,30.35673,-91.1388
70817,0.17,30.35673,-90.99789
70810,2.55,30.35673,-91.10982
70810,0.35,30.35673,-91.0843
70810,2.55,30.35673,-91.10982
70810,2.55,30.35673,-91.10982
70817,1.32,30.35673,-90.98952
70810,0.21,30.35674,-91.12086
70817,0.25,30.35674,-90.9651
70810,0.09,30.35674,-91.11305
70817,0.54,30.35674,-90.91187
70810,0.26,30.35674,-91.09056
70820,0.1,30.35674,-91.13602
70810,0.36,30.35675,-91.08313
70817,2.69,30.35675,-90.97991
70810,0.2,30.35675,-91.12433
70810,0.21,30.35675,-91.12002
70820,0.12,30.35675,-91.13687
70810,0.2,30.35675,-91.06886
70810,0.15,30.35675,-91.07251
70820,0.21,30.35675,-91.13382
70817,0.3,30.35676,-90.98435
70810,0.21,30.35676,-91.07547
70810,0.21,30.35676,-91.12084
70820,0.21,30.35676,-91.12572
70817,0.1,30.35676,-90.99228
70820,0.2,30.35676,-91.12572
70817,0.17,30.35676,-90.99621
70817,0.07,30.35676,-90.99302
70817,0.13,30.35676,-90.99471
70810,0.15,30.35677,-91.07212
70820,50.58,30.35677,-91.1426
70810,0.21,30.35677,-91.11835
70810,0.35,30.35678,-91.08943
70810,0.21,30.35678,-91.11762
70820,0.2,30.35678,-91.13525
70810,0.2,30.35678,-91.12251
70820,0.1,30.35678,-91.13559
70810,0.21,30.35678,-91.11762
70810,0.13,30.35678,-91.07922
70820,19.5,30.35678,-91.20659
70810,2.16,30.35678,-91.06201
70810,0.41,30.35678,-91.11762
70810,0.41,30.35678,-91.11762
70810,0.4,30.35679,-91.11368
70817,0.17,30.35679,-90.99863
70810,0.13,30.35679,-91.07859
70810,0.16,30.35679,-91.07155
70817,0.18,30.35679,-91.00035
70817,0.09,30.35679,-90.99359
70817,6.62,30.35679,-90.96975
70810,0.36,30.3568,-91.08907
70810,0.24,30.3568,-91.0962
70810,0.2,30.3568,-91.07654
70817,0.21,30.3568,-90.96071
70810,0.43,30.3568,-91.09848
70810,0.22,30.3568,-91.07595
70817,0.58,30.3568,-90.98497
70810,0.1,30.35681,-91.1122
70817,0.13,30.35681,-90.99454
70820,0.2,30.35681,-91.13434
70810,0.29,30.35681,-91.08373
70817,0.11,30.35681,-90.99185
70810,0.29,30.35681,-91.088
70810,0.15,30.35681,-91.1117
70820,0.2,30.35681,-91.12511
70817,12.84,30.35681,-90.95622
70817,0.17,30.35681,-90.99692
70810,0.34,30.35682,-91.09698
70820,0.1,30.35682,-91.13618
70810,0.33,30.35682,-91.08974
70810,0.21,30.35682,-91.12374
70820,0.19,30.35682,-91.13151
70810,0.29,30.35682,-91.05708
70810,0.39,30.35683,-91.09399
70810,0.26,30.35683,-91.08051
70817,0.46,30.35683,-90.96541
70817,0.07,30.35683,-90.99309
70820,0.21,30.35683,-91.13231
70820,0.12,30.35683,-91.13704
70817,0.19,30.35683,-91.00111
70810,0.32,30.35684,-91.08251
70810,0.67,30.35684,-91.05154
70810,0.14,30.35684,-91.11299
70817,0.17,30.35684,-90.99528
70810,0.2,30.35684,-91.07754
70817,0.21,30.35685,-91.0022
70810,0.21,30.35685,-91.12266
70810,0.99,30.35685,-91.06619
70810,0.23,30.35685,-91.07707
70820,0.28,30.35685,-91.13123
70817,0.41,30.35685,-90.98525
70817,0.69,30.35685,-90.98525
70810,0.72,30.35686,-91.06981
70817,0.09,30.35686,-90.99365
70817,0.17,30.35686,-90.98088
70820,0.2,30.35686,-91.13374
70817,0.33,30.35687,-90.9908
70809,5.8,30.35687,-91.00959
70817,0.09,30.35687,-90.99179
70820,0.26,30.35687,-91.13866
70817,0.22,30.35687,-90.98597
70817,0.22,30.35687,-90.99937
70817,0.32,30.35687,-90.98462
70817,0.17,30.35688,-90.9977
70809,1.7,30.35688,-91.02106
70810,0.15,30.35688,-91.07294
70817,1.49,30.35688,-90.9751
70810,1.03,30.35688,-91.06535
70810,0.17,30.35688,-91.07811
70810,0.22,30.35688,-91.06809
70820,0.2,30.35688,-91.13515
70810,0.29,30.35688,-91.0817
70810,0.78,30.35688,-91.07058
70810,0.2,30.35688,-91.12425
70810,0.21,30.35688,-91.12077
70810,0.1,30.35689,-91.11215
70817,0.2,30.35689,-90.96181
70810,0.42,30.35689,-91.09326
70810,0.51,30.35689,-91.09874
70810,0.48,30.35689,-91.05777
70817,0.19,30.35689,-90.98653
70810,0.27,30.3569,-91.0904
70810,0.21,30.3569,-91.12075
70810,0.13,30.3569,-91.07916
70810,0.17,30.3569,-91.07203
70810,0.12,30.3569,-91.07852
70817,0.28,30.3569,-90.98806
70810,0.22,30.3569,-91.11993
70820,0.1,30.3569,-91.13635
70817,0.17,30.3569,-90.99607
70817,0.05,30.3569,-90.99315
70820,0.28,30.3569,-91.13816
70817,0.18,30.3569,-91.0002
70810,0.27,30.3569,-91.08668
70810,0.55,30.3569,-91.06466
70820,0.12,30.35691,-91.13721
70817,0.17,30.35691,-90.99677
70817,0.84,30.35691,-90.91235
70817,0.17,30.35691,-90.99847
70817,0.17,30.35691,-90.98027
70810,0.55,30.35691,-91.08564
70817,0.23,30.35692,-90.99444
70817,0.08,30.35692,-90.99371
70820,0.38,30.35692,-91.13264
70810,0.88,30.35692,-91.06732
70820,0.1,30.35692,-91.13591
70820,0.45,30.35692,-91.13264
70817,2.65,30.35692,-91.00312
70810,0.21,30.35693,-91.06875
70810,0.17,30.35693,-91.07239
70817,0.09,30.35693,-90.99162
70820,0.2,30.35693,-91.12503
70810,0.18,30.35694,-91.08041
70810,0.87,30.35694,-91.05308
70810,0.15,30.35694,-91.11352
70810,0.29,30.35694,-91.08778
70820,0.22,30.35694,-91.13421
70820,0.21,30.35694,-91.13224
70820,46.78,30.35694,-91.21311
70810,0.11,30.35694,-91.11403
70810,0.29,30.35694,-91.08878
70820,0.12,30.35695,-91.13553
70810,0.21,30.35695,-91.12287
70820,0.31,30.35695,-91.13843
70817,0.18,30.35695,-90.99513
70817,0.22,30.35695,-91.00006
70810,0.48,30.35695,-91.09729
70817,0.57,30.35695,-90.91276
70820,88.76,30.35696,-91.15551
70817,0.05,30.35696,-90.9932
70817,0.19,30.35696,-90.96068
70810,0.44,30.35696,-91.0917
70810,0.21,30.35696,-91.0764
70817,0.19,30.35696,-91.00095
70820,97.33,30.35696,-91.15551
70810,0.28,30.35697,-91.06283
70817,0.17,30.35697,-90.99754
70810,2.81,30.35697,-91.05587
70810,0.32,30.35697,-91.08415
70810,0.19,30.35697,-91.07532
70817,0.25,30.35697,-91.00233
70817,0.18,30.35697,-90.99921
70809,1.76,30.35697,-91.02537
70810,0.01,30.35698,-91.09966
70820,0.12,30.35698,-91.13738
70817,0.08,30.35698,-90.99376
70820,0.1,30.35698,-91.13652
70810,0.47,30.35699,-91.09247
70810,0.21,30.35699,-91.07589
70817,0.17,30.35699,-90.99593
70810,0.14,30.35699,-91.1121
70820,0.2,30.35699,-91.13368
70810,0.47,30.35699,-91.09247
70810,0.62,30.35699,-91.10726
70810,0.1,30.357,-91.11399
70817,0.17,30.357,-90.9966
70820,0.1,30.357,-91.13607
70817,2.51,30.357,-90.97834
70810,0.25,30.357,-91.12369
70810,0.4,30.357,-91.08478
70817,0.18,30.357,-90.9983
70810,0.33,30.35701,-91.09616
70817,0.47,30.35701,-90.96399
70810,0.19,30.35701,-91.07693
70817,0.38,30.35701,-90.98858
70810,0.5,30.35701,-91.09129
70810,0.13,30.35701,-91.07909
70809,1.28,30.35702,-91.02772
70810,0.16,30.35702,-91.11159
70817,0.18,30.35702,-90.99499
70820,0.2,30.35702,-91.13506
70820,0.2,30.35702,-91.13411
70809,1.08,30.35702,-91.02772
70810,0.18,30.35702,-91.11343
70810,0.17,30.35702,-91.12302
70809,0.94,30.35702,-91.02772
70817,0.06,30.35702,-90.99325
70810,0.18,30.35702,-91.07799
70809,1.07,30.35702,-91.02772
70809,21.27,30.35702,-91.02772
70820,0.2,30.35702,-91.1314
70810,0.12,30.35702,-91.07846
70817,0.24,30.35702,-90.99093
70809,0.51,30.35702,-91.02772
70820,0.18,30.35703,-91.132
70810,0.22,30.35703,-91.07742
70817,0.17,30.35703,-90.98589
70810,0.29,30.35703,-91.05701
70817,0.21,30.35703,-90.98096
70817,0.22,30.35703,-91.00176
70809,0.58,30.35703,-91.00516
70817,6.25,30.35704,-90.97285
70810,0.28,30.35704,-91.08098
70820,0.19,30.35704,-91.12559
70817,0.18,30.35704,-90.96178
70820,0.2,30.35704,-91.12559
70810,0.22,30.35704,-91.11983
70809,2.84,30.35704,-91.0066
70817,0.16,30.35705,-90.99152
70810,0.29,30.35705,-91.12067
70820,0.21,30.35705,-91.12496
70817,0.18,30.35705,-90.99902
70817,0.09,30.35705,-90.99381
70820,0.21,30.35705,-91.12496
70810,0.29,30.35705,-91.12067
70810,0.21,30.35705,-91.11794
70810,0.28,30.35705,-91.08652
70810,2.33,30.35705,-91.10941
70817,0.17,30.35705,-90.99479
70817,0.19,30.35705,-91.00084
70810,0.35,30.35706,-91.09795
70820,0.12,30.35706,-91.13754
70810,0.37,30.35706,-91.08365
70817,1.51,30.35706,-90.98156
70820,0.1,30.35706,-91.13668
70810,0.73,30.35706,-91.06973
70817,6.41,30.35706,-90.95211
70810,0.39,30.35707,-91.09384
70810,0.21,30.35707,-91.06801
70810,0.26,30.35707,-91.09022
70810,0.23,30.35708,-91.1144
70820,0.1,30.35708,-91.13624
70817,0.17,30.35708,-90.98036
70810,0.67,30.35708,-91.07044
70817,0.17,30.35708,-90.99742
70810,0.28,30.35708,-91.08747
70820,0.36,30.35708,-91.13624
70810,0.13,30.35709,-91.07284
70810,0.21,30.35709,-91.06865
70810,0.28,30.35709,-91.08277
70810,0.22,30.35709,-91.07523
70817,0.17,30.35709,-90.99577
70810,0.17,30.35709,-91.0714
70817,0.06,30.35709,-90.99331
70817,0.18,30.35709,-90.99818
70817,0.35,30.3571,-90.99042
70817,0.25,30.3571,-90.9643
70810,0.29,30.3571,-91.08858
70810,0.37,30.35711,-91.08206
70817,0.17,30.35711,-90.99646
70820,0.2,30.35711,-91.13357
70817,0.21,30.35711,-90.96065
70817,0.18,30.35711,-90.98646
70817,0.18,30.35712,-90.9654
70810,0.79,30.35712,-91.05216
70817,0.09,30.35712,-90.99387
70817,0.1,30.35712,-90.99208
70810,0.13,30.35712,-91.07902
70810,0.15,30.35713,-91.08039
70810,0.21,30.35713,-91.11813
70810,1.04,30.35713,-91.05802
70820,0.1,30.35713,-91.13685
70809,1.53,30.35713,-91.02416
70810,0.31,30.35713,-91.08624
70810,1.02,30.35713,-91.06589
70817,0.19,30.35714,-91.00063
70810,0.15,30.35714,-91.11154
70817,0.19,30.35714,-91.00156
70817,0.17,30.35714,-90.96455
70810,0.13,30.35714,-91.07839
70820,0.02,30.35714,-91.13579
70820,0.12,30.35714,-91.13771
70820,0.2,30.35715,-91.13502
70820,0.2,30.35715,-91.13403
70817,0.18,30.35715,-90.99894
70810,0.42,30.35715,-91.09308
70809,1.81,30.35715,-91.02288
70810,0.34,30.35715,-91.12347
70817,2.22,30.35715,-90.98738
70810,0.15,30.35715,-91.11271
70820,0.1,30.35715,-91.13641
70810,0.22,30.35715,-91.12322
70810,0.2,30.35716,-91.07626
70817,0.33,30.35716,-91.00241
70817,0.17,30.35716,-90.96473
70817,0.05,30.35716,-90.99337
70817,0.17,30.35717,-90.99724
70810,0.22,30.35717,-91.07682
70810,0.23,30.35717,-91.07579
70810,0.22,30.35718,-91.0809
70817,1.25,30.35718,-90.9757
70810,0.13,30.35718,-91.11401
70810,0.49,30.35718,-91.0909
70817,0.08,30.35718,-90.99393
70810,2.69,30.35718,-91.04796
70817,0.17,30.35718,-90.99561
70810,0.3,30.35718,-91.08731
70810,2.3,30.35718,-91.04796
70817,0.26,30.35718,-90.9859
70817,0.24,30.35719,-90.99107
70817,2.57,30.35719,-90.91539
70817,0.18,30.35719,-90.99806
70817,0.18,30.35719,-90.96493
70810,0.18,30.35719,-91.07788
70810,0.22,30.35719,-91.11975
70810,0.17,30.35719,-91.11201
70817,1.97,30.35719,-90.99306
70810,0.12,30.35719,-91.11283
70817,0.28,30.35719,-90.99007
70817,0.21,30.3572,-90.96173
70810,0.18,30.3572,-91.07732
70810,0.25,30.3572,-91.07314
70817,0.39,30.3572,-90.9834
70809,0.58,30.3572,-91.00539
70817,0.1,30.35721,-90.99215
70810,0.2,30.35721,-91.12422
70817,12.75,30.35721,-90.91381
70810,6.44,30.35721,-91.12206
70820,0.1,30.35721,-91.13702
70810,0.19,30.35721,-91.12422
70810,5.03,30.35721,-91.04464
70810,6.44,30.35721,-91.12206
70810,6.44,30.35721,-91.12206
70810,0.29,30.35721,-91.08833
70810,6.44,30.35721,-91.12206
70817,0.21,30.35721,-90.99972
70810,6.44,30.35721,-91.12206
70810,1.2,30.35721,-91.04647
70810,1.2,30.35721,-91.04647
70820,0.12,30.35722,-91.13788
70817,0.09,30.35722,-90.9916
70810,0.33,30.35722,-91.08288
70817,0.05,30.35722,-90.99342
70820,0.1,30.35723,-91.13657
70810,0.35,30.35723,-91.09668
70810,0.28,30.35723,-91.09006
70817,0.7,30.35723,-90.91939
70820,0.2,30.35723,-91.13353
70817,0.25,30.35723,-90.99468
70817,0.69,30.35723,-90.91939
70810,2.3,30.35723,-91.11497
70810,0.14,30.35724,-91.07895
70810,0.2,30.35724,-91.12403
70820,0.2,30.35724,-91.13188
70810,0.15,30.35724,-91.07127
70809,0.99,30.35724,-91.02175
70810,0.37,30.35724,-91.08416
70817,0.17,30.35724,-90.99632
70810,0.22,30.35724,-91.06792
70810,0.14,30.35725,-91.07832
70810,1.05,30.35725,-91.11851
70810,0.33,30.35725,-91.08935
70817,0.19,30.35725,-91.00143
70817,0.18,30.35725,-90.99879
70810,1.16,30.35725,-91.11851
70810,0.22,30.35725,-91.0814
70817,0.18,30.35725,-90.9803
70810,0.12,30.35726,-91.11391
70820,0.28,30.35726,-91.13215
70817,0.17,30.35726,-90.99613
70809,1.48,30.35726,-91.00736
70809,1.48,30.35726,-91.00736
70809,1.48,30.35726,-91.00736
70809,1.48,30.35726,-91.00736
70817,0.1,30.35726,-90.99396
70809,1.48,30.35726,-91.00736
70817,0.19,30.35726,-91.00049
70817,0.3,30.35726,-90.98974
70809,1.48,30.35726,-91.00736
70810,0.14,30.35726,-91.11297
70810,0.21,30.35727,-91.07515
70820,0.2,30.35727,-91.13495
70810,0.2,30.35727,-91.06856
70810,0.18,30.35727,-91.07227
70817,0.17,30.35727,-90.9971
70810,0.36,30.35728,-91.09846
70817,0.19,30.35728,-90.98078
70817,0.21,30.35728,-90.96062
70810,0.7,30.35728,-91.06947
70820,0.2,30.35728,-91.12545
70817,0.28,30.35728,-90.98638
70810,0.26,30.35728,-91.05744
70810,0.43,30.35728,-91.09368
70810,1.39,30.35728,-91.07426
70820,0.2,30.35728,-91.13395
70817,0.06,30.35728,-90.99348
70810,0.33,30.35728,-91.09602
70817,1.01,30.35728,-90.96321
70817,0.2,30.35729,-90.99544
70810,2.07,30.35729,-91.05527
70810,0.84,30.35729,-91.05527
70810,2.07,30.35729,-91.05527
70810,0.34,30.35729,-91.06322
70810,0.84,30.35729,-91.05527
70820,0.09,30.35729,-91.13721
70810,2.07,30.35729,-91.05527
70810,2.07,30.35729,-91.05527
70810,2.07,30.35729,-91.05527
70810,0.84,30.35729,-91.05527
70810,0.84,30.35729,-91.05527
70810,0.84,30.35729,-91.05527
70817,0.15,30.35729,-90.98096
70810,2.07,30.35729,-91.05527
70820,0.21,30.35729,-91.12481
70817,0.08,30.35729,-90.99171
70810,0.84,30.35729,-91.05527
70810,6.48,30.35729,-91.10377
70810,2.07,30.35729,-91.05527
70810,0.84,30.35729,-91.05527
70817,0.18,30.35729,-90.9995
70810,6.46,30.35729,-91.10377
70817,0.48,30.3573,-90.91811
70810,0.19,30.3573,-91.07176
70810,0.19,30.3573,-91.07176
70817,0.22,30.3573,-91.00224
70817,0.17,30.3573,-90.96537
70817,0.1,30.3573,-90.99223
70817,0.18,30.3573,-90.99783
70810,0.16,30.35731,-91.07334
70810,0.85,30.35731,-91.0671
70810,0.33,30.35731,-91.09784
70820,0.1,30.35731,-91.13674
70810,41.99,30.35731,-91.0389
70810,0.22,30.35732,-91.08081
70817,0.24,30.35732,-91.00036
70810,2.06,30.35732,-91.10811
70820,0.12,30.35732,-91.13591
70817,0.19,30.35732,-91.00129
70810,0.29,30.35732,-91.08803
70810,0.27,30.35732,-91.08224
70810,0.14,30.35732,-91.11189
70810,0.12,30.35733,-91.11434
70810,0.28,30.35733,-91.08705
70809,1.15,30.35733,-91.00928
